State_Num,County_Num,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Temp_Max
41,101,53.58015873015873,58.17777777777778,66.72063492063492,76.7936507936508,84.63412698412698,93.17619047619047,96.99285714285715,96.36031746031746,86.64365079365079,75.69603174603175,63.147619047619045,53.38650793650794,96.99285714285715
41,103,59.49285714285714,64.53730158730158,72.46190476190476,81.70555555555555,89.14920634920635,95.51746031746032,96.41190476190476,95.94365079365079,87.43809523809524,78.60396825396825,67.18650793650794,58.62539682539683,96.41190476190476
41,105,58.91031746031746,63.91428571428571,71.45793650793651,79.9984126984127,86.91031746031746,92.8436507936508,94.67380952380952,94.74285714285715,86.60952380952381,77.25079365079365,66.0531746031746,58.33253968253968,94.74285714285715
41,107,53.144444444444446,57.92936507936508,65.71746031746032,75.13809523809523,82.89365079365079,90.71349206349207,93.3436507936508,92.52936507936508,83.66349206349206,73.62936507936507,61.714285714285715,52.76746031746032,93.3436507936508
41,109,57.046031746031744,61.712698412698415,68.9095238095238,77.21904761904761,85.43730158730159,92.81587301587301,91.71269841269842,90.42619047619047,83.25873015873016,75.1015873015873,64.06190476190476,55.853968253968254,92.81587301587301
41,111,48.32857142857143,51.9984126984127,59.72539682539683,69.00555555555556,77.52936507936508,87.32380952380953,91.06031746031746,89.28412698412698,80.63968253968254,69.84444444444445,56.85873015873016,47.80873015873016,91.06031746031746
41,113,54.773809523809526,59.26746031746032,67.12619047619047,75.50238095238095,82.89365079365079,91.10079365079365,95.15873015873015,95.65396825396826,87.30873015873016,76.92619047619047,64.68650793650794,55.73968253968254,95.65396825396826
41,115,55.17460317460318,59.9531746031746,68.04285714285714,77.13015873015873,84.76825396825397,91.9952380952381,93.60873015873015,92.94444444444444,84.31904761904762,75.08571428571429,63.43888888888889,54.696825396825396,93.60873015873015
41,117,49.38174603174603,53.52460317460317,61.61507936507937,70.77063492063492,79.08968253968254,87.98015873015873,90.43095238095238,88.97460317460317,80.61507936507937,70.34285714285714,57.81984126984127,48.56428571428572,90.43095238095238
41,119,53.01031746031746,57.24761904761905,65.24365079365079,74.05,81.5031746031746,89.33730158730158,93.5515873015873,94.01507936507936,86.13650793650794,76.00952380952381,63.474603174603175,54.14047619047619,94.01507936507936
41,121,53.9547619047619,58.76190476190476,66.79444444444444,75.3952380952381,82.80238095238096,91.12380952380953,95.33174603174604,95.7984126984127,87.22936507936508,76.57460317460317,64.20793650793651,55.12777777777778,95.7984126984127
41,123,63.37222222222222,66.80952380952381,73.53809523809524,80.46507936507936,86.3547619047619,92.53571428571429,95.09920634920636,95.86111111111111,89.1952380952381,81.59761904761905,71.11190476190477,63.766666666666666,95.86111111111111
41,125,54.09603174603175,58.734920634920634,66.83650793650794,76.46269841269842,84.03015873015873,92.10079365079365,95.2611111111111,94.62142857142857,85.39206349206349,75.07698412698413,63.05396825396825,53.801587301587304,95.2611111111111
41,127,65.08650793650794,69.84206349206349,77.43571428571428,85.16269841269842,90.57222222222222,96.07777777777778,98.31428571428572,98.67380952380952,91.28015873015873,83.08492063492064,72.28333333333333,64.91825396825396,98.67380952380952
41,129,50.21507936507937,54.615873015873014,63.09047619047619,72.82142857142857,80.79603174603174,89.72142857142858,93.78174603174604,92.88571428571429,83.64603174603175,72.4420634920635,59.68730158730159,49.82936507936508,93.78174603174604
41,131,66.33888888888889,70.37301587301587,77.1452380952381,84.37698412698413,89.38174603174603,94.36507936507937,96.5468253968254,97.23730158730159,90.05873015873016,83.12698412698413,73.31984126984128,66.00714285714285,97.23730158730159
41,133,55.304761904761904,59.75555555555555,67.57936507936508,76.38809523809523,83.08333333333333,90.92301587301587,94.92142857142858,95.15396825396826,86.2420634920635,76.12063492063493,64.33015873015873,55.82936507936508,95.15396825396826
41,135,57.88174603174603,62.66904761904762,70.50079365079365,79.66825396825396,87.26825396825397,93.79523809523809,94.7515873015873,94.09285714285714,85.60317460317461,76.89047619047619,65.46746031746032,57.05079365079365,94.7515873015873
41,137,59.336507936507935,63.59047619047619,70.83730158730158,78.33492063492064,84.26428571428572,90.12063492063493,92.85714285714286,93.20238095238095,85.92222222222222,76.89444444444445,65.99047619047619,58.94444444444444,93.20238095238095
41,139,55.73253968253968,60.121428571428574,67.84761904761905,76.02063492063492,83.2452380952381,91.33650793650794,95.38968253968254,95.94920634920635,87.68412698412699,77.42460317460318,65.33968253968254,56.59126984126984,95.94920634920635
41,141,56.99920634920635,62.523809523809526,69.62380952380953,77.95952380952382,86.91507936507936,95.2936507936508,94.53968253968254,92.55952380952381,85.6484126984127,76.6920634920635,64.5484126984127,55.67857142857143,95.2936507936508
41,143,55.36507936507937,59.906349206349205,67.51904761904761,76.06507936507937,82.65,90.66666666666667,94.7436507936508,95.22380952380952,86.54920634920634,76.30238095238096,64.46825396825396,56.172222222222224,95.22380952380952
41,145,57.50079365079365,61.471428571428575,68.9984126984127,77.00952380952381,83.66190476190476,91.15238095238095,94.96031746031746,95.70396825396826,88.16507936507936,78.60317460317461,66.47777777777777,58.05396825396826,95.70396825396826
41,147,52.3515873015873,56.73571428571429,64.87936507936509,73.69444444444444,81.26825396825397,89.38253968253969,93.69603174603175,94.17539682539683,85.97380952380952,75.54126984126984,62.861111111111114,53.51904761904762,94.17539682539683
41,149,61.26587301587301,64.6563492063492,71.9936507936508,79.17142857142858,85.41428571428571,91.93968253968254,95.06111111111112,95.9047619047619,88.83253968253968,80.70952380952382,69.40714285714286,61.792857142857144,95.9047619047619
41,151,54.965873015873015,59.70079365079365,68.0063492063492,77.4,84.63412698412698,92.1984126984127,95.22380952380952,94.79920634920634,85.83412698412698,75.72857142857143,63.72380952380952,54.734920634920634,95.22380952380952
41,153,51.87698412698413,56.38492063492063,64.36031746031746,73.68650793650794,81.4888888888889,89.5531746031746,92.40396825396826,91.47460317460317,82.70952380952382,72.56428571428572,60.62698412698413,51.445238095238096,92.40396825396826
41,155,53.14047619047619,57.87539682539683,66.59603174603174,76.80714285714286,84.67460317460318,93.32460317460317,97.2936507936508,96.80555555555556,87.06428571428572,75.86587301587302,63.142857142857146,53.11984126984127,97.2936507936508
