postal_code,county_abb,county_full,state_abb,state_num,state_lat,state_long,name
95236,77,San Joaquin,CA,4,36.778261,-119.417932,California
95237,77,San Joaquin,CA,4,36.778261,-119.417932,California
95240,77,San Joaquin,CA,4,36.778261,-119.417932,California
95241,77,San Joaquin,CA,4,36.778261,-119.417932,California
95242,77,San Joaquin,CA,4,36.778261,-119.417932,California
95253,77,San Joaquin,CA,4,36.778261,-119.417932,California
95258,77,San Joaquin,CA,4,36.778261,-119.417932,California
95267,77,San Joaquin,CA,4,36.778261,-119.417932,California
95269,77,San Joaquin,CA,4,36.778261,-119.417932,California
95296,77,San Joaquin,CA,4,36.778261,-119.417932,California
95297,77,San Joaquin,CA,4,36.778261,-119.417932,California
95304,77,San Joaquin,CA,4,36.778261,-119.417932,California
95320,77,San Joaquin,CA,4,36.778261,-119.417932,California
95330,77,San Joaquin,CA,4,36.778261,-119.417932,California
95336,77,San Joaquin,CA,4,36.778261,-119.417932,California
95337,77,San Joaquin,CA,4,36.778261,-119.417932,California
95366,77,San Joaquin,CA,4,36.778261,-119.417932,California
95376,77,San Joaquin,CA,4,36.778261,-119.417932,California
95377,77,San Joaquin,CA,4,36.778261,-119.417932,California
95378,77,San Joaquin,CA,4,36.778261,-119.417932,California
95385,77,San Joaquin,CA,4,36.778261,-119.417932,California
95391,77,San Joaquin,CA,4,36.778261,-119.417932,California
95686,77,San Joaquin,CA,4,36.778261,-119.417932,California
93401,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93402,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93403,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93405,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93406,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93407,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93408,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93409,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93410,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93412,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93420,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93421,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93422,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93423,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93424,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93428,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93430,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93432,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93433,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93435,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93442,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93443,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93444,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93445,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93446,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93447,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93448,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93449,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93451,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93452,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93453,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93461,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93465,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93475,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
93483,79,San Luis Obispo,CA,4,36.778261,-119.417932,California
94002,81,San Mateo,CA,4,36.778261,-119.417932,California
94005,81,San Mateo,CA,4,36.778261,-119.417932,California
94010,81,San Mateo,CA,4,36.778261,-119.417932,California
94011,81,San Mateo,CA,4,36.778261,-119.417932,California
94014,81,San Mateo,CA,4,36.778261,-119.417932,California
94015,81,San Mateo,CA,4,36.778261,-119.417932,California
94016,81,San Mateo,CA,4,36.778261,-119.417932,California
94017,81,San Mateo,CA,4,36.778261,-119.417932,California
94018,81,San Mateo,CA,4,36.778261,-119.417932,California
94019,81,San Mateo,CA,4,36.778261,-119.417932,California
94020,81,San Mateo,CA,4,36.778261,-119.417932,California
94021,81,San Mateo,CA,4,36.778261,-119.417932,California
94025,81,San Mateo,CA,4,36.778261,-119.417932,California
94026,81,San Mateo,CA,4,36.778261,-119.417932,California
94027,81,San Mateo,CA,4,36.778261,-119.417932,California
94028,81,San Mateo,CA,4,36.778261,-119.417932,California
94030,81,San Mateo,CA,4,36.778261,-119.417932,California
94037,81,San Mateo,CA,4,36.778261,-119.417932,California
94038,81,San Mateo,CA,4,36.778261,-119.417932,California
94044,81,San Mateo,CA,4,36.778261,-119.417932,California
94060,81,San Mateo,CA,4,36.778261,-119.417932,California
94061,81,San Mateo,CA,4,36.778261,-119.417932,California
94062,81,San Mateo,CA,4,36.778261,-119.417932,California
94063,81,San Mateo,CA,4,36.778261,-119.417932,California
94064,81,San Mateo,CA,4,36.778261,-119.417932,California
94065,81,San Mateo,CA,4,36.778261,-119.417932,California
94066,81,San Mateo,CA,4,36.778261,-119.417932,California
94070,81,San Mateo,CA,4,36.778261,-119.417932,California
94074,81,San Mateo,CA,4,36.778261,-119.417932,California
94080,81,San Mateo,CA,4,36.778261,-119.417932,California
94083,81,San Mateo,CA,4,36.778261,-119.417932,California
94128,81,San Mateo,CA,4,36.778261,-119.417932,California
94303,81,San Mateo,CA,4,36.778261,-119.417932,California
94401,81,San Mateo,CA,4,36.778261,-119.417932,California
94402,81,San Mateo,CA,4,36.778261,-119.417932,California
94403,81,San Mateo,CA,4,36.778261,-119.417932,California
94404,81,San Mateo,CA,4,36.778261,-119.417932,California
94497,81,San Mateo,CA,4,36.778261,-119.417932,California
93013,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93014,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93067,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93101,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93102,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93103,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93105,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93106,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93107,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93108,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93109,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93110,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93111,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93116,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93117,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93118,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93120,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93121,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93130,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93140,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93150,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93160,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93190,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93199,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93254,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93427,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93429,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93434,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93436,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93437,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93438,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93440,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93441,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93454,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93455,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93456,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93457,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93458,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93460,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93463,83,Santa Barbara,CA,4,36.778261,-119.417932,California
93464,83,Santa Barbara,CA,4,36.778261,-119.417932,California
94022,85,Santa Clara,CA,4,36.778261,-119.417932,California
94023,85,Santa Clara,CA,4,36.778261,-119.417932,California
94024,85,Santa Clara,CA,4,36.778261,-119.417932,California
94035,85,Santa Clara,CA,4,36.778261,-119.417932,California
94039,85,Santa Clara,CA,4,36.778261,-119.417932,California
94040,85,Santa Clara,CA,4,36.778261,-119.417932,California
94041,85,Santa Clara,CA,4,36.778261,-119.417932,California
94042,85,Santa Clara,CA,4,36.778261,-119.417932,California
94043,85,Santa Clara,CA,4,36.778261,-119.417932,California
94085,85,Santa Clara,CA,4,36.778261,-119.417932,California
94086,85,Santa Clara,CA,4,36.778261,-119.417932,California
94087,85,Santa Clara,CA,4,36.778261,-119.417932,California
94088,85,Santa Clara,CA,4,36.778261,-119.417932,California
94089,85,Santa Clara,CA,4,36.778261,-119.417932,California
94301,85,Santa Clara,CA,4,36.778261,-119.417932,California
94302,85,Santa Clara,CA,4,36.778261,-119.417932,California
94304,85,Santa Clara,CA,4,36.778261,-119.417932,California
94305,85,Santa Clara,CA,4,36.778261,-119.417932,California
94306,85,Santa Clara,CA,4,36.778261,-119.417932,California
94309,85,Santa Clara,CA,4,36.778261,-119.417932,California
95002,85,Santa Clara,CA,4,36.778261,-119.417932,California
95008,85,Santa Clara,CA,4,36.778261,-119.417932,California
95009,85,Santa Clara,CA,4,36.778261,-119.417932,California
95011,85,Santa Clara,CA,4,36.778261,-119.417932,California
95013,85,Santa Clara,CA,4,36.778261,-119.417932,California
95014,85,Santa Clara,CA,4,36.778261,-119.417932,California
95015,85,Santa Clara,CA,4,36.778261,-119.417932,California
95020,85,Santa Clara,CA,4,36.778261,-119.417932,California
95021,85,Santa Clara,CA,4,36.778261,-119.417932,California
95026,85,Santa Clara,CA,4,36.778261,-119.417932,California
95030,85,Santa Clara,CA,4,36.778261,-119.417932,California
95031,85,Santa Clara,CA,4,36.778261,-119.417932,California
95032,85,Santa Clara,CA,4,36.778261,-119.417932,California
95033,85,Santa Clara,CA,4,36.778261,-119.417932,California
95035,85,Santa Clara,CA,4,36.778261,-119.417932,California
95036,85,Santa Clara,CA,4,36.778261,-119.417932,California
95037,85,Santa Clara,CA,4,36.778261,-119.417932,California
95038,85,Santa Clara,CA,4,36.778261,-119.417932,California
95042,85,Santa Clara,CA,4,36.778261,-119.417932,California
95044,85,Santa Clara,CA,4,36.778261,-119.417932,California
95046,85,Santa Clara,CA,4,36.778261,-119.417932,California
95050,85,Santa Clara,CA,4,36.778261,-119.417932,California
95051,85,Santa Clara,CA,4,36.778261,-119.417932,California
95052,85,Santa Clara,CA,4,36.778261,-119.417932,California
95053,85,Santa Clara,CA,4,36.778261,-119.417932,California
95054,85,Santa Clara,CA,4,36.778261,-119.417932,California
95055,85,Santa Clara,CA,4,36.778261,-119.417932,California
95056,85,Santa Clara,CA,4,36.778261,-119.417932,California
95070,85,Santa Clara,CA,4,36.778261,-119.417932,California
95071,85,Santa Clara,CA,4,36.778261,-119.417932,California
95101,85,Santa Clara,CA,4,36.778261,-119.417932,California
95103,85,Santa Clara,CA,4,36.778261,-119.417932,California
95106,85,Santa Clara,CA,4,36.778261,-119.417932,California
95108,85,Santa Clara,CA,4,36.778261,-119.417932,California
95109,85,Santa Clara,CA,4,36.778261,-119.417932,California
95110,85,Santa Clara,CA,4,36.778261,-119.417932,California
95111,85,Santa Clara,CA,4,36.778261,-119.417932,California
95112,85,Santa Clara,CA,4,36.778261,-119.417932,California
95113,85,Santa Clara,CA,4,36.778261,-119.417932,California
95115,85,Santa Clara,CA,4,36.778261,-119.417932,California
95116,85,Santa Clara,CA,4,36.778261,-119.417932,California
95117,85,Santa Clara,CA,4,36.778261,-119.417932,California
95118,85,Santa Clara,CA,4,36.778261,-119.417932,California
95119,85,Santa Clara,CA,4,36.778261,-119.417932,California
95120,85,Santa Clara,CA,4,36.778261,-119.417932,California
95121,85,Santa Clara,CA,4,36.778261,-119.417932,California
95122,85,Santa Clara,CA,4,36.778261,-119.417932,California
95123,85,Santa Clara,CA,4,36.778261,-119.417932,California
95124,85,Santa Clara,CA,4,36.778261,-119.417932,California
95125,85,Santa Clara,CA,4,36.778261,-119.417932,California
95126,85,Santa Clara,CA,4,36.778261,-119.417932,California
95127,85,Santa Clara,CA,4,36.778261,-119.417932,California
95128,85,Santa Clara,CA,4,36.778261,-119.417932,California
95129,85,Santa Clara,CA,4,36.778261,-119.417932,California
95130,85,Santa Clara,CA,4,36.778261,-119.417932,California
95131,85,Santa Clara,CA,4,36.778261,-119.417932,California
95132,85,Santa Clara,CA,4,36.778261,-119.417932,California
95133,85,Santa Clara,CA,4,36.778261,-119.417932,California
95134,85,Santa Clara,CA,4,36.778261,-119.417932,California
95135,85,Santa Clara,CA,4,36.778261,-119.417932,California
95136,85,Santa Clara,CA,4,36.778261,-119.417932,California
95138,85,Santa Clara,CA,4,36.778261,-119.417932,California
95139,85,Santa Clara,CA,4,36.778261,-119.417932,California
95140,85,Santa Clara,CA,4,36.778261,-119.417932,California
95141,85,Santa Clara,CA,4,36.778261,-119.417932,California
95148,85,Santa Clara,CA,4,36.778261,-119.417932,California
95150,85,Santa Clara,CA,4,36.778261,-119.417932,California
95151,85,Santa Clara,CA,4,36.778261,-119.417932,California
95152,85,Santa Clara,CA,4,36.778261,-119.417932,California
95153,85,Santa Clara,CA,4,36.778261,-119.417932,California
95154,85,Santa Clara,CA,4,36.778261,-119.417932,California
95155,85,Santa Clara,CA,4,36.778261,-119.417932,California
95156,85,Santa Clara,CA,4,36.778261,-119.417932,California
95157,85,Santa Clara,CA,4,36.778261,-119.417932,California
95158,85,Santa Clara,CA,4,36.778261,-119.417932,California
95159,85,Santa Clara,CA,4,36.778261,-119.417932,California
95160,85,Santa Clara,CA,4,36.778261,-119.417932,California
95161,85,Santa Clara,CA,4,36.778261,-119.417932,California
95164,85,Santa Clara,CA,4,36.778261,-119.417932,California
95170,85,Santa Clara,CA,4,36.778261,-119.417932,California
95172,85,Santa Clara,CA,4,36.778261,-119.417932,California
95173,85,Santa Clara,CA,4,36.778261,-119.417932,California
95190,85,Santa Clara,CA,4,36.778261,-119.417932,California
95191,85,Santa Clara,CA,4,36.778261,-119.417932,California
95192,85,Santa Clara,CA,4,36.778261,-119.417932,California
95193,85,Santa Clara,CA,4,36.778261,-119.417932,California
95194,85,Santa Clara,CA,4,36.778261,-119.417932,California
95196,85,Santa Clara,CA,4,36.778261,-119.417932,California
95001,87,Santa Cruz,CA,4,36.778261,-119.417932,California
95003,87,Santa Cruz,CA,4,36.778261,-119.417932,California
95005,87,Santa Cruz,CA,4,36.778261,-119.417932,California
95006,87,Santa Cruz,CA,4,36.778261,-119.417932,California
95007,87,Santa Cruz,CA,4,36.778261,-119.417932,California
95010,87,Santa Cruz,CA,4,36.778261,-119.417932,California
95017,87,Santa Cruz,CA,4,36.778261,-119.417932,California
95018,87,Santa Cruz,CA,4,36.778261,-119.417932,California
95019,87,Santa Cruz,CA,4,36.778261,-119.417932,California
95041,87,Santa Cruz,CA,4,36.778261,-119.417932,California
95060,87,Santa Cruz,CA,4,36.778261,-119.417932,California
95061,87,Santa Cruz,CA,4,36.778261,-119.417932,California
95062,87,Santa Cruz,CA,4,36.778261,-119.417932,California
95063,87,Santa Cruz,CA,4,36.778261,-119.417932,California
95064,87,Santa Cruz,CA,4,36.778261,-119.417932,California
95065,87,Santa Cruz,CA,4,36.778261,-119.417932,California
95066,87,Santa Cruz,CA,4,36.778261,-119.417932,California
95067,87,Santa Cruz,CA,4,36.778261,-119.417932,California
95073,87,Santa Cruz,CA,4,36.778261,-119.417932,California
95076,87,Santa Cruz,CA,4,36.778261,-119.417932,California
95077,87,Santa Cruz,CA,4,36.778261,-119.417932,California
96001,89,Shasta,CA,4,36.778261,-119.417932,California
96002,89,Shasta,CA,4,36.778261,-119.417932,California
96003,89,Shasta,CA,4,36.778261,-119.417932,California
96007,89,Shasta,CA,4,36.778261,-119.417932,California
96008,89,Shasta,CA,4,36.778261,-119.417932,California
96011,89,Shasta,CA,4,36.778261,-119.417932,California
96013,89,Shasta,CA,4,36.778261,-119.417932,California
96016,89,Shasta,CA,4,36.778261,-119.417932,California
96017,89,Shasta,CA,4,36.778261,-119.417932,California
96019,89,Shasta,CA,4,36.778261,-119.417932,California
96022,89,Shasta,CA,4,36.778261,-119.417932,California
96028,89,Shasta,CA,4,36.778261,-119.417932,California
96033,89,Shasta,CA,4,36.778261,-119.417932,California
96040,89,Shasta,CA,4,36.778261,-119.417932,California
96047,89,Shasta,CA,4,36.778261,-119.417932,California
96049,89,Shasta,CA,4,36.778261,-119.417932,California
96051,89,Shasta,CA,4,36.778261,-119.417932,California
96056,89,Shasta,CA,4,36.778261,-119.417932,California
96062,89,Shasta,CA,4,36.778261,-119.417932,California
96065,89,Shasta,CA,4,36.778261,-119.417932,California
96069,89,Shasta,CA,4,36.778261,-119.417932,California
96070,89,Shasta,CA,4,36.778261,-119.417932,California
96071,89,Shasta,CA,4,36.778261,-119.417932,California
96073,89,Shasta,CA,4,36.778261,-119.417932,California
96076,89,Shasta,CA,4,36.778261,-119.417932,California
96079,89,Shasta,CA,4,36.778261,-119.417932,California
96084,89,Shasta,CA,4,36.778261,-119.417932,California
96087,89,Shasta,CA,4,36.778261,-119.417932,California
96088,89,Shasta,CA,4,36.778261,-119.417932,California
96089,89,Shasta,CA,4,36.778261,-119.417932,California
96095,89,Shasta,CA,4,36.778261,-119.417932,California
96096,89,Shasta,CA,4,36.778261,-119.417932,California
96099,89,Shasta,CA,4,36.778261,-119.417932,California
95910,91,Sierra,CA,4,36.778261,-119.417932,California
95936,91,Sierra,CA,4,36.778261,-119.417932,California
95944,91,Sierra,CA,4,36.778261,-119.417932,California
96118,91,Sierra,CA,4,36.778261,-119.417932,California
96124,91,Sierra,CA,4,36.778261,-119.417932,California
96125,91,Sierra,CA,4,36.778261,-119.417932,California
96126,91,Sierra,CA,4,36.778261,-119.417932,California
95568,93,Siskiyou,CA,4,36.778261,-119.417932,California
96014,93,Siskiyou,CA,4,36.778261,-119.417932,California
96023,93,Siskiyou,CA,4,36.778261,-119.417932,California
96025,93,Siskiyou,CA,4,36.778261,-119.417932,California
96027,93,Siskiyou,CA,4,36.778261,-119.417932,California
96031,93,Siskiyou,CA,4,36.778261,-119.417932,California
96032,93,Siskiyou,CA,4,36.778261,-119.417932,California
96034,93,Siskiyou,CA,4,36.778261,-119.417932,California
96037,93,Siskiyou,CA,4,36.778261,-119.417932,California
96038,93,Siskiyou,CA,4,36.778261,-119.417932,California
96039,93,Siskiyou,CA,4,36.778261,-119.417932,California
96044,93,Siskiyou,CA,4,36.778261,-119.417932,California
96050,93,Siskiyou,CA,4,36.778261,-119.417932,California
96057,93,Siskiyou,CA,4,36.778261,-119.417932,California
96058,93,Siskiyou,CA,4,36.778261,-119.417932,California
96064,93,Siskiyou,CA,4,36.778261,-119.417932,California
96067,93,Siskiyou,CA,4,36.778261,-119.417932,California
96085,93,Siskiyou,CA,4,36.778261,-119.417932,California
96086,93,Siskiyou,CA,4,36.778261,-119.417932,California
96094,93,Siskiyou,CA,4,36.778261,-119.417932,California
96097,93,Siskiyou,CA,4,36.778261,-119.417932,California
96134,93,Siskiyou,CA,4,36.778261,-119.417932,California
94510,95,Solano,CA,4,36.778261,-119.417932,California
94512,95,Solano,CA,4,36.778261,-119.417932,California
94533,95,Solano,CA,4,36.778261,-119.417932,California
94534,95,Solano,CA,4,36.778261,-119.417932,California
94535,95,Solano,CA,4,36.778261,-119.417932,California
94571,95,Solano,CA,4,36.778261,-119.417932,California
94585,95,Solano,CA,4,36.778261,-119.417932,California
94589,95,Solano,CA,4,36.778261,-119.417932,California
94590,95,Solano,CA,4,36.778261,-119.417932,California
94591,95,Solano,CA,4,36.778261,-119.417932,California
94592,95,Solano,CA,4,36.778261,-119.417932,California
95620,95,Solano,CA,4,36.778261,-119.417932,California
95625,95,Solano,CA,4,36.778261,-119.417932,California
95687,95,Solano,CA,4,36.778261,-119.417932,California
95688,95,Solano,CA,4,36.778261,-119.417932,California
95696,95,Solano,CA,4,36.778261,-119.417932,California
94922,97,Sonoma,CA,4,36.778261,-119.417932,California
94923,97,Sonoma,CA,4,36.778261,-119.417932,California
94926,97,Sonoma,CA,4,36.778261,-119.417932,California
94927,97,Sonoma,CA,4,36.778261,-119.417932,California
94928,97,Sonoma,CA,4,36.778261,-119.417932,California
94931,97,Sonoma,CA,4,36.778261,-119.417932,California
94951,97,Sonoma,CA,4,36.778261,-119.417932,California
94952,97,Sonoma,CA,4,36.778261,-119.417932,California
94953,97,Sonoma,CA,4,36.778261,-119.417932,California
94954,97,Sonoma,CA,4,36.778261,-119.417932,California
94955,97,Sonoma,CA,4,36.778261,-119.417932,California
94972,97,Sonoma,CA,4,36.778261,-119.417932,California
94975,97,Sonoma,CA,4,36.778261,-119.417932,California
94999,97,Sonoma,CA,4,36.778261,-119.417932,California
95401,97,Sonoma,CA,4,36.778261,-119.417932,California
95402,97,Sonoma,CA,4,36.778261,-119.417932,California
95403,97,Sonoma,CA,4,36.778261,-119.417932,California
95404,97,Sonoma,CA,4,36.778261,-119.417932,California
95405,97,Sonoma,CA,4,36.778261,-119.417932,California
95406,97,Sonoma,CA,4,36.778261,-119.417932,California
95407,97,Sonoma,CA,4,36.778261,-119.417932,California
95409,97,Sonoma,CA,4,36.778261,-119.417932,California
95412,97,Sonoma,CA,4,36.778261,-119.417932,California
95416,97,Sonoma,CA,4,36.778261,-119.417932,California
95419,97,Sonoma,CA,4,36.778261,-119.417932,California
95421,97,Sonoma,CA,4,36.778261,-119.417932,California
95425,97,Sonoma,CA,4,36.778261,-119.417932,California
95430,97,Sonoma,CA,4,36.778261,-119.417932,California
95431,97,Sonoma,CA,4,36.778261,-119.417932,California
95433,97,Sonoma,CA,4,36.778261,-119.417932,California
95436,97,Sonoma,CA,4,36.778261,-119.417932,California
95439,97,Sonoma,CA,4,36.778261,-119.417932,California
95441,97,Sonoma,CA,4,36.778261,-119.417932,California
95442,97,Sonoma,CA,4,36.778261,-119.417932,California
95444,97,Sonoma,CA,4,36.778261,-119.417932,California
95446,97,Sonoma,CA,4,36.778261,-119.417932,California
95448,97,Sonoma,CA,4,36.778261,-119.417932,California
95450,97,Sonoma,CA,4,36.778261,-119.417932,California
95452,97,Sonoma,CA,4,36.778261,-119.417932,California
95462,97,Sonoma,CA,4,36.778261,-119.417932,California
95465,97,Sonoma,CA,4,36.778261,-119.417932,California
95471,97,Sonoma,CA,4,36.778261,-119.417932,California
95472,97,Sonoma,CA,4,36.778261,-119.417932,California
95473,97,Sonoma,CA,4,36.778261,-119.417932,California
95476,97,Sonoma,CA,4,36.778261,-119.417932,California
95480,97,Sonoma,CA,4,36.778261,-119.417932,California
95486,97,Sonoma,CA,4,36.778261,-119.417932,California
95487,97,Sonoma,CA,4,36.778261,-119.417932,California
95492,97,Sonoma,CA,4,36.778261,-119.417932,California
95497,97,Sonoma,CA,4,36.778261,-119.417932,California
95307,99,Stanislaus,CA,4,36.778261,-119.417932,California
95313,99,Stanislaus,CA,4,36.778261,-119.417932,California
95316,99,Stanislaus,CA,4,36.778261,-119.417932,California
95319,99,Stanislaus,CA,4,36.778261,-119.417932,California
95323,99,Stanislaus,CA,4,36.778261,-119.417932,California
95326,99,Stanislaus,CA,4,36.778261,-119.417932,California
95328,99,Stanislaus,CA,4,36.778261,-119.417932,California
95329,99,Stanislaus,CA,4,36.778261,-119.417932,California
95350,99,Stanislaus,CA,4,36.778261,-119.417932,California
95351,99,Stanislaus,CA,4,36.778261,-119.417932,California
95352,99,Stanislaus,CA,4,36.778261,-119.417932,California
95353,99,Stanislaus,CA,4,36.778261,-119.417932,California
95354,99,Stanislaus,CA,4,36.778261,-119.417932,California
95355,99,Stanislaus,CA,4,36.778261,-119.417932,California
95356,99,Stanislaus,CA,4,36.778261,-119.417932,California
95357,99,Stanislaus,CA,4,36.778261,-119.417932,California
95358,99,Stanislaus,CA,4,36.778261,-119.417932,California
95360,99,Stanislaus,CA,4,36.778261,-119.417932,California
95361,99,Stanislaus,CA,4,36.778261,-119.417932,California
95363,99,Stanislaus,CA,4,36.778261,-119.417932,California
95367,99,Stanislaus,CA,4,36.778261,-119.417932,California
95368,99,Stanislaus,CA,4,36.778261,-119.417932,California
95380,99,Stanislaus,CA,4,36.778261,-119.417932,California
95381,99,Stanislaus,CA,4,36.778261,-119.417932,California
95382,99,Stanislaus,CA,4,36.778261,-119.417932,California
95386,99,Stanislaus,CA,4,36.778261,-119.417932,California
95387,99,Stanislaus,CA,4,36.778261,-119.417932,California
95397,99,Stanislaus,CA,4,36.778261,-119.417932,California
95659,101,Sutter,CA,4,36.778261,-119.417932,California
95668,101,Sutter,CA,4,36.778261,-119.417932,California
95674,101,Sutter,CA,4,36.778261,-119.417932,California
95676,101,Sutter,CA,4,36.778261,-119.417932,California
95953,101,Sutter,CA,4,36.778261,-119.417932,California
95957,101,Sutter,CA,4,36.778261,-119.417932,California
95982,101,Sutter,CA,4,36.778261,-119.417932,California
95991,101,Sutter,CA,4,36.778261,-119.417932,California
95992,101,Sutter,CA,4,36.778261,-119.417932,California
95993,101,Sutter,CA,4,36.778261,-119.417932,California
96021,103,Tehama,CA,4,36.778261,-119.417932,California
96029,103,Tehama,CA,4,36.778261,-119.417932,California
96035,103,Tehama,CA,4,36.778261,-119.417932,California
96055,103,Tehama,CA,4,36.778261,-119.417932,California
96059,103,Tehama,CA,4,36.778261,-119.417932,California
96061,103,Tehama,CA,4,36.778261,-119.417932,California
96063,103,Tehama,CA,4,36.778261,-119.417932,California
96074,103,Tehama,CA,4,36.778261,-119.417932,California
96075,103,Tehama,CA,4,36.778261,-119.417932,California
96078,103,Tehama,CA,4,36.778261,-119.417932,California
96080,103,Tehama,CA,4,36.778261,-119.417932,California
96090,103,Tehama,CA,4,36.778261,-119.417932,California
96092,103,Tehama,CA,4,36.778261,-119.417932,California
95527,105,Trinity,CA,4,36.778261,-119.417932,California
95552,105,Trinity,CA,4,36.778261,-119.417932,California
95563,105,Trinity,CA,4,36.778261,-119.417932,California
95595,105,Trinity,CA,4,36.778261,-119.417932,California
96010,105,Trinity,CA,4,36.778261,-119.417932,California
96024,105,Trinity,CA,4,36.778261,-119.417932,California
96041,105,Trinity,CA,4,36.778261,-119.417932,California
96046,105,Trinity,CA,4,36.778261,-119.417932,California
96048,105,Trinity,CA,4,36.778261,-119.417932,California
96052,105,Trinity,CA,4,36.778261,-119.417932,California
96091,105,Trinity,CA,4,36.778261,-119.417932,California
96093,105,Trinity,CA,4,36.778261,-119.417932,California
93201,107,Tulare,CA,4,36.778261,-119.417932,California
93207,107,Tulare,CA,4,36.778261,-119.417932,California
93208,107,Tulare,CA,4,36.778261,-119.417932,California
93218,107,Tulare,CA,4,36.778261,-119.417932,California
93219,107,Tulare,CA,4,36.778261,-119.417932,California
93221,107,Tulare,CA,4,36.778261,-119.417932,California
93223,107,Tulare,CA,4,36.778261,-119.417932,California
93227,107,Tulare,CA,4,36.778261,-119.417932,California
93235,107,Tulare,CA,4,36.778261,-119.417932,California
93237,107,Tulare,CA,4,36.778261,-119.417932,California
93244,107,Tulare,CA,4,36.778261,-119.417932,California
93247,107,Tulare,CA,4,36.778261,-119.417932,California
93256,107,Tulare,CA,4,36.778261,-119.417932,California
93257,107,Tulare,CA,4,36.778261,-119.417932,California
