areasymbol,average_county_soil_ph
OR063,5.930797364501778
NC151,5.298079351204351
MI129,5.730653797070629
MN057,6.143787633690548
PA077,5.615004874076179
MN613,5.366217343136002
ME001,4.784502645525424
MN165,6.873908147098016
TX395,6.381025892413753
OH059,5.614251119949844
ID077,NA
KS011,6.31814072960518
OR055,6.923993943877639
TN607,5.031950173994991
LA103,5.239774264558988
MN015,6.900782018810325
KS065,7.09726757667404
NE141,7.0089875486537085
TN163,5.180157667361459
RI600,5.269974149196068
PARA,7.846469389177323
FL061,5.60202774260369
VA027,5.080962197516425
KS205,6.229714607204117
NV029,8.348391878117356
NC175,5.082612979289839
OH019,5.581834793287919
PA041,5.557104547879732
VA023,5.046085979302797
GA129,5.3997464932186
NC169,5.542836746887506
AR081,5.9007333505677035
KY067,6.541593211154362
VT009,4.599124161023909
MA605,5.272801316974969
NC067,5.411280373316723
AR085,5.544683731550027
AR143,5.224947815881576
NM028,6.74989930997686
TX025,7.182703779459436
IA071,6.605921444169128
OK139,7.550269601201903
AR127,5.466848924103545
OK147,6.162960337048222
PA109,5.234309599188859
MO161,5.369989895325338
SD025,7.123554766774196
GA601,4.915424642363746
TX093,7.286633564520308
MS129,4.9808817403598376
OR019,5.0435517868484965
WV007,5.25221682172699
WI055,6.770436507336753
WV089,5.018586895641604
MI109,6.376187818739112
MI119,5.414909699335621
TX107,7.700532230585541
MO213,6.20799256102965
NV011,7.7830167212829355
WV043,5.268134358095281
TX043,7.920374174471355
MO115,6.538657973620346
VT025,4.716832009128223
LA027,5.371151274382342
AL097,4.95944409373103
MN145,6.693003349338357
TX243,7.367047475325666
MS055,6.727423907987986
LA015,5.66124733602859
KY608,6.146490421728574
AR131,5.437318501136353
AL081,5.5672317030826015
ALPO,5.105687547690443
LA119,5.299921141529641
MI093,6.580686304903627
AL021,5.016236713514554
NE167,6.988718083239496
MN019,6.6540306985738455
TX477,7.108390146303578
MS097,5.103669357169001
KS061,6.662509128680018
OR005,5.318222112449962
WI061,6.762002365727403
WY015,7.543328273170867
FL099,6.2189291237782465
AZ003,7.379431730219235
NY083,5.463582685807103
CO021,6.335916095721971
NC193,5.392933291626358
AL039,5.384212545260209
OK007,7.625248711904488
WV015,5.276019496165819
VA135,5.368659724639655
IN025,5.619729727285543
CO083,6.814497707199266
NC071,5.744833936451567
MI157,6.820110266996645
KY075,6.5297715635574285
FL687,7.900091116173121
NE051,7.016995247193092
WI101,6.578944425564694
UT009,8.145277538216883
UT019,8.1132674877851
OK127,5.55984062430443
FL031,4.9818242237270915
SD135,7.052578251423096
TN039,5.15771974659179
TN089,5.581848300902025
MO023,5.742628786946795
TN081,5.036886993603412
MT089,5.7593075101554065
TN077,5.049301330812786
TN115,5.066724676635711
TN127,5.388824868057909
KS137,6.935454655676563
NE097,6.190096935636964
TX341,7.587130798394678
TX371,8.087162674469692
MO197,6.352632167219179
OH043,6.24057494530916
UT049,7.607244990899269
FL091,5.094084202264828
NE139,6.646641161596157
CO099,7.6887079318564195
MN173,7.087244637848654
OH071,6.159049171443813
KS107,6.273655583150102
KY061,5.386319202559664
OK031,6.98518267960341
TX021,6.435388793415499
IN057,6.468986201090883
OH113,6.378485225095201
KY071,5.198103118673073
TN602,5.557794634883182
KY620,5.5507264371737195
MO037,6.227001000385745
IL119,6.374888760213034
MO045,6.236432497505105
TN051,5.356198887986291
IN127,6.354813214074468
AR115,5.222229366988729
NERI,4.880862086543643
KS001,6.236260806571726
FL029,5.520182738758234
WI065,6.4644448813493165
AK240,5.54034805256161
WV061,5.361125100645083
SC025,5.204394007068335
TN021,5.53028686281938
VA121,5.306327698476259
OK079,5.574820805741308
NJ017,5.969325994172198
IN099,6.3797841177561265
GA119,5.597506534658994
TN183,5.315216066271882
NJ007,4.866786397821607
MORR,5.22000419409829
SC071,5.4541658559381085
IL201,6.562540406669603
GA185,5.1975939845674635
KS173,6.4211243732295475
TN011,5.317591474796251
GA309,5.3382567383633734
IN173,6.154690017353562
ND095,7.27150446863577
WI051,5.037880563324625
WA017,6.890047751584279
OK059,7.495004241910333
KY638,5.098877245962407
MN123,6.148225166174298
MT005,7.302839085942668
GA089,5.478576187140287
NE081,6.085187997420453
SD127,7.137172078953048
IN031,6.1610205857830005
NM049,6.475876114411328
IN043,5.904580778082741
NC001,5.497625280525103
IL155,6.5027294759911545
IA147,6.826276585953581
LA055,5.646904837589329
AR107,6.124262212944908
MN105,6.757337818569661
NM669,7.521543978333669
OH147,6.396166669512653
AL003,4.869425799843542
LAVO,5.282473225157874
VA031,5.34975248593343
FL005,5.0358967211904755
KS165,7.323626647941909
MN121,7.029708749323754
IA175,6.292871024811863
GA161,4.915424642363746
GA301,5.274245219645577
TX123,7.092070825633085
GA123,5.122954880074269
AZ023,7.098742903606369
IA015,6.846625128231926
GA037,5.3672277403509465
OH159,6.431208061318854
FL007,5.054069272132726
TX073,5.588188005875741
TX239,6.281400072104449
VA115,4.824172176911004
CO009,7.620790690345204
NC131,4.941574710022251
IA157,6.326047083867525
NE061,6.7180798364795
WV049,5.361125100645083
NY039,5.155326043941548
IL051,6.270592660270385
TX173,8.06920595469682
GA137,5.448118196102784
KY055,5.769536934574119
PA125,5.843614684947499
MA616,5.23075604508219
NE153,6.633768290711298
TN179,5.24411093882859
OH025,6.126421562133973
NE718_Sandhills,6.642111167127602
PA005,5.158023847860742
AL127,5.080691592031869
LA071,6.488804936925054
ME003,4.883142592950333
SD102,7.345557468922206
PA075,5.560843794256347
MT093,6.285589060658546
IL089,6.696406695534928
IA095,6.264328317864063
ID019,NA
AZ712,7.958106140183346
IL095,6.2924510978524815
CT001,5.509580260050099
MT109,7.352446562351477
WV087,4.515469032220474
MN149,7.404131322804165
MO151,5.988360625168195
KY069,6.0128030938693895
MD023,4.955571327971241
TX303,7.572415520917665
NC187,4.5996059671503
MN005,6.662872307823585
MS127,5.028338440290786
MT015,7.321455497503151
IL099,6.568719920903223
TX019,7.70513035010232
TX455,5.387374997180811
MS119,5.933026982003253
OH033,6.197085234814984
IA057,6.257954169275178
NM019,7.818727138472106
NE157,7.560700485625694
MO087,6.655480116830217
TN109,5.123368659012136
OK137,6.3962875600593465
NC045,5.616211670759178
AR029,5.494848092606312
TX213,6.077707350549278
MORA,4.688206015214838
PA017,5.709297449966902
TX105,8.047562607198124
IL085,6.46839944664663
GA153,5.158799023235163
IA023,6.460159810259084
ND051,7.1167924427534714
OH091,6.488769229714771
MIIN,7.276048504384398
FL045,5.15890479915196
MT077,5.9895552163928265
AL087,5.245686972614397
WV005,4.818062901363263
NV023,NA
KY047,5.782188928476369
NE053,6.941085035161577
WV017,4.939819433529797
TX283,7.346495428189348
KS079,6.314309383632575
TX626,7.877831044619631
FL015,5.783790659120147
TX405,5.532100118229377
GA275,5.337158521635161
IA079,6.842766986884119
KY003,5.238046711580777
KS179,7.132635975121459
PA021,5.040574876360489
SD057,7.028173477259925
CO101,7.4271416361640465
MOCA,7.278051125742361
IA007,6.278558564601861
CO105,6.215087011925869
WI107,5.543782544582523
WY041,7.651383875450745
TX223,6.1927736377824845
IN001,6.5076243202597075
GA241,5.401580192813322
ME023,4.784502645525424
TX167,6.866713241443644
NJ025,4.856279104671073
IL025,6.2497337954452785
IL161,6.4634448830084255
KY013,5.098877245962407
CA097,NA
DE001,5.665622475348038
KY097,6.512017063950615
NC063,5.4156893514022375
WI011,6.2132377568901855
TN133,5.423226457463861
IN069,6.525044303753961
LA035,6.430147808956262
MD041,5.742378112069782
MN043,6.855941074156088
MO013,6.171784136749094
TN071,5.1268537369557
LA003,4.908340042487898
VA003,5.1927969440047415
NM031,7.593018112849529
VA065,5.131277721490488
OK087,6.757535156740948
IA067,6.543662427207812
NC025,5.715210088495321
MS029,5.163514572813573
KY093,5.999782649030422
IL179,6.353248973919526
IN009,6.6365964012723735
IN059,6.320300535365257
KY063,5.041485029062017
KY610,5.665649741534213
NJ015,5.238907373687664
VAFO,5.705029183884735
WICR,5.780435437032759
MN047,6.7718150745193535
IA105,6.442101784519032
NC015,4.775319051705882
SC035,5.108118721461187
ID051,7.712234567883521
IN161,6.417889953686172
ME005,4.769446436641872
MT055,7.557134444113478
NY101,5.7157444193126725
FL101,5.34060211850498
WA009,5.083549329970417
LA081,5.921747459688814
ME015,4.515289951306493
AL079,5.819005211715612
SC047,5.594806899137608
SD115,6.966029592054276
IL031,6.925471601393165
OH175,6.436801993501418
DENA,4.665935382708109
NE105,7.300659844808051
MA011,5.237389877007311
TX381,7.601531722139778
GA097,5.420920234534865
MA025,5.23075604508219
MI009,5.41316601711319
CA115,6.392208433927409
WV059,4.757885741248317
AZ005,7.850110377810316
AL113,5.152608583911591
NY003,5.650860252659377
HI701,6.170719705362377
ND093,7.180843579557185
TX417,7.792522274368107
IA083,6.7120660421610285
CT013,5.509580260050099
FL071,6.004438495364007
NM001,7.7741946109066395
VA007,5.081911634411909
IN041,6.352373441171595
MO035,5.26749937872253
NY095,5.751097914104559
VA145,5.36503082991995
KY111,5.874012792976519
MN091,7.014947095205806
TX001,5.838029487867179
VA037,5.427145008029979
NE035,5.994671637639294
WY031,7.68345064579011
MD033,4.75820361456515
TX313,6.004143761730778
ID023,NA
GA191,5.50086420695181
LA057,6.238614396661526
OH145,5.236270278197502
CA105,NA
NC059,5.835080822296299
MS063,5.407970984602631
NV033,8.052433277567498
OH123,6.434660420798868
NE077,6.844743040252681
MS023,5.051654501632126
MS051,5.4008566766121024
NY063,6.386217316793735
KS123,7.3809934373528
LA097,6.197080508219903
MS013,5.103946832796246
NY031,4.794334169739674
GA063,5.529302850892836
KY039,5.971438826827058
FL001,5.187690442495399
TX361,5.5171787498073455
SD073,6.953390535943092
VA770,5.257261796115728
TX627,7.991040670986056
AL131,5.257538530529397
TX501,7.6625976604715
NY041,4.605381933381278
GA149,5.436747495072273
OH153,5.569964566085256
OR001,6.153977276867919
MS007,4.944437786991787
KS019,6.259029372063791
WI078,5.382664351559541
VT017,5.509432791576989
GA273,5.330365040576824
MI101,5.16269102413456
MI111,6.0309533827475805
MN025,6.172082808958618
MN127,7.026484039611654
FL057,5.455865776244356
MI125,6.525298916272848
COLM,7.710412738659776
GA237,5.408664864423348
CO003,8.21781219748306
TN187,5.9053097429629915
TX005,5.368170524885168
NE145,6.885470968512301
TN167,5.993035192403484
MO201,5.9911969192313546
KY159,5.287010326060174
TX391,7.236960831412708
VA810,4.956334230462519
GA031,5.2180982503934406
WV107,5.106476105521257
TX433,7.53709734048718
KS031,6.245223527349957
KY149,5.700165047740902
CA795,7.6517070323898455
WA061,5.491259102726568
IL045,6.716065636209155
AK231,4.0168471021247765
RICH,5.122598272845848
IA183,6.269834891333925
TX097,7.370142085378658
PA081,5.093173488568676
WV003,5.687807698334117
AK170,4.782359445783713
AL093,4.9951742679159254
IL077,6.1920581610255
GA249,5.324140668222163
NC165,5.029397853999343
NE113,6.659344160677828
AR147,5.855566516876856
IA029,6.1644188587608815
KS045,6.388985523929959
OK091,5.865668226478026
MD029,5.438857967910783
TX309,7.682263668555884
SD021,7.1754512539752096
GA209,5.3382567383633734
OK047,6.80966222638057
FL079,4.924673038674033
MORU,6.26318843132432
GA321,5.335982917757267
NC087,4.672631270434386
CA023,NA
SC005,5.161929618253815
OH133,5.694059732100246
MT081,5.397821143972123
AL025,4.968994185972545
TN099,5.000231562090922
MO225,5.690097875858846
OH065,6.452953606938579
AK164,4.708226497511846
MI105,5.761137299257191
MN029,6.457264197078651
WAPA,6.527898839878405
MI115,6.715350705254945
KS139,6.169428528720619
PA093,5.35926213627502
ND077,7.30175787950342
WI039,6.715984000650177
NJ035,5.223256811485565
KY637,6.438623193294756
ND007,7.216963915840762
VA700,4.937845352230096
OK111,5.974714027348065
MS049,5.522325173028682
TN111,5.256472672296627
GA291,5.180852296633457
KS149,6.575659619170574
IA033,6.698897143004867
LA051,6.383707514615475
OH161,6.470349314213352
WI117,6.801052196312218
MD013,5.707115656247815
MO211,6.420334530348177
IA171,6.277875675742239
IN021,6.158797836632513
HI001,5.953432963595914
IA009,6.168726734916407
WY019,6.919547870252441
WY043,6.877482509899774
MO181,5.257443918854435
NE123,7.192168617378498
CA019,6.66342507902996
NC143,4.747717167353802
MI121,5.415740821060088
CASA,5.289432065458137
SC029,5.155597048681436
PA121,5.149356409106367
AR129,5.251042319618524
SD007,7.012406530152494
OK045,7.324709596046621
TN650,5.068648250042544
NC197,5.685090078952238
WI075,5.8500383746186895
TX029,7.503247066579434
GA071,5.289454392601933
OK003,6.906327884957299
AR041,6.489754250926356
AR065,5.689660982523558
MO007,6.492654656494511
LA047,6.541917567209759
NY045,6.1227091556415285
OK035,6.0834426535148705
WV623,5.326830339321358
CO095,7.133785060236359
TX059,7.491270068565354
MO215,5.417725973512307
NY011,6.2951031996568485
AL059,5.312202776712536
MS083,5.793013840375792
VA011,5.174015398006824
PA069,5.159543339484808
MO027,6.229419647006064
MS075,5.001946790941859
TN085,5.142922375795588
MO137,6.38817441681995
NM027,7.818856756340693
NM045,7.819815298160852
KS185,6.153087721510524
WI049,6.3941617290993475
TX425,7.429422768675432
TX445,7.685131273603026
MO207,5.869360496623384
OH047,6.421103239086939
OH075,5.695747231252649
KS111,6.469135236531892
KS143,6.414870387450241
IN177,6.472901508510483
KS197,6.649002140667781
CO015,6.878365731980045
MD039,5.454741400140669
TX319,6.98942915111982
IL129,6.462632406301882
NE183,6.688004435253462
MD003,4.9149078503140515
MT063,5.512119204095431
VA595,4.8915230986694205
IN123,5.576418266147613
ME013,4.515289951306493
KY223,6.431976656071987
MI027,6.212347119129086
NJ041,5.651148325131011
KS159,6.296249883454767
AR111,5.956728087732816
MT053,5.814011101114301
VA101,5.069817989381599
GA173,5.0790660729241734
NE007,7.365577692882767
MI131,4.617884137305255
VA735,4.937845352230096
OK151,7.31518109830316
CAVE,7.298115635202373
FL037,4.596407840878662
MN071,5.870021145199025
SD037,7.249067706657056
MN087,6.972604391892216
VA081,4.8915230986694205
IL007,6.570363310378778
PA035,4.877104400058099
MO049,6.471734100942906
NM007,7.165456032521772
SC053,5.3310774657223545
OK067,6.690832741583874
AL015,5.283351647554134
VA181,4.870439408190046
GA311,5.248245148132018
IA043,6.514804167579845
IA129,6.564240338946459
OH173,6.436313454439563
OK027,6.345391483101035
FL041,5.082676841193771
MA003,5.046117461277942
NY009,5.490282882102909
TN055,5.511423321388402
GA111,5.180852296633457
MA606,5.164413965087282
SD123,7.116791646915852
GA201,5.171302256807014
CA041,6.099585547459191
MO119,5.628243005124723
VT011,5.504661026330725
IA039,6.387613136373054
PA079,5.181073372753297
AR119,5.619151293627698
MS009,5.293308917921811
VA199,5.014698984802067
LA105,5.3595910575506895
KS063,7.379890970717975
OR051,5.264581385078969
FL063,5.3100955683199595
MI047,5.969425799724298
TN143,5.297714664044968
ID075,7.3403791992385585
ID087,6.814877088106848
GA255,5.476814355250559
MI127,5.866512067793318
MS011,6.218327975686374
GA065,4.625144728104958
IL001,6.310960171688941
VA029,5.414724456230739
KY035,5.665649741534213
MEH,7.83816842811786
CO115,7.166390571641335
NE071,6.719738080652974
MO101,6.229514196708732
MS021,5.356980716271344
GA283,5.18122110914686
KY023,6.438623193294756
MH,7.729647509578545
NH019,4.565154832792013
GA049,4.640876909461696
KS017,6.657089325275309
LA007,6.4449794446470365
KY623,5.086442276619228
NE165,7.261144382833722
MO097_1,6.0801585532236055
OR027,5.44982037925637
NC177,4.131243821164859
MN153,6.389465886283195
TX499,5.567089382606537
TX507,7.463291505919394
WV065,5.193707963504052
AK016,5.990300877445143
NEPE,6.668211665843186
KS203,7.353898317984626
NC135,5.361416884958969
WI081,5.876146300009148
WV035,5.220569150787243
MN163,6.061402988486906
TN159,5.768287906602174
MO147,6.324857912292263
CO035,6.586274060291129
NH009,4.610719275465673
MI091,6.574249465209025
CO025,7.614971760379879
TX271,7.9501966468470515
MD900,5.111064880289201
PA107,5.174847306049138
PA133,5.6511958712458
CA688,NA
NC167,5.078619412388911
NE111,6.86327534171788
VT003,4.681056533630431
PA051,5.255389651744847
NJ037,5.51732939819957
MI043,5.915899815390509
TX275,7.630947039851586
AR139,5.012880000120539
MS105,5.540404160192862
AL067,5.526850378473171
TX183,5.465357900337456
IA189,6.814372945475915
MI085,5.636268456509352
MI117,6.164363892140974
PA091,5.716443645616107
CA069,7.0038935048631
MT101,7.353169466366394
WV041,5.758277367670896
TX421,7.706337951827637
WI057,5.279672262904702
TX475,7.7354075225984085
SD063,NA
TX045,7.740842564323933
OH107,6.499502052190147
WA011,5.621810086777734
IL137,6.297766405456512
NE169,6.203812663644348
MS091,5.0141831818407585
MT043,6.536759408531965
IN101,5.630538651085516
AL095,5.334380801836174
TX241,5.146696247511207
MT031,NA
TN027,5.734737733883621
VA025,5.214171797159434
KS209,6.445999895887185
KY115,5.198103118673073
NC097,5.722604944884035
NE009,6.643779438659556
MT029,5.960696760410385
VA043,5.710961647525876
NC129,5.111394256865286
NC191,4.926735782328446
WI073,5.733732252233279
MS135,5.245083311187112
SD137,7.217155965199458
WA001,7.4633228785403665
KY077,6.450228601907462
KY193,5.181051479945682
OK005,5.788017615892333
MI021,6.3356694456591764
KY161,6.270513074463502
OR045,5.906596630508335
NY085,NA
TN101,5.065889214474048
GA001,4.915424642363746
OK109,6.337924220575329
WI063,6.175840232912326
WY013,NA
MO199,6.303487970908049
IL193,6.316381859312767
WA053,5.240558992038158
WY021,7.4552719850029305
TX401,5.560542588524615
MS089,5.25186009991151
SC083,5.520880111163465
IA049,6.721942975431657
SC073,5.404422315751621
NE137,6.338063672095958
SC063,5.3984944958277366
FL019,4.8791905233069475
NE091,6.630639346218087
WY005,7.384628370887255
TN083,5.4311502158655305
AZ017,7.840593074204154
SD085,7.244751402567651
IN027,6.1377037870567595
IN019,5.848934134987917
TN019,5.088726331825986
IL187,6.218049822706789
AL105,5.349852706919502
CA037,NA
VA051,5.104318445060451
VA820,4.9753784179687495
AR039,5.214653756142362
MI137,5.420731723013524
NC081,5.7649852377674735
WV063,4.848769310391751
AR047,5.26050451662921
OK077,5.504264526799441
MI077,6.304057687875754
NE718_T1D,6.642111167127602
GA117,5.494037210603623
TX487,7.470447958365361
SC027,4.766340264982013
TN161,5.387550077616068
MT003,7.497209934737752
TX191,7.537300340157907
IL203,6.489063373376678
CA085,6.397734196298248
NJ005,4.616150627478987
AK070,4.731263340557947
WY039,6.151281165857465
OH009,5.547574952756297
OK129,7.283630129087807
NC003,5.509482823185445
NE043,7.207775993584806
TX447,7.758989758481285
OK117,6.487144716252334
NE121,6.977699707914384
MA009,5.234323002501555
MH030,7.729647509578545
TX117,7.641801449186103
TN059,5.687102830959031
WI053,5.342953721909404
MN099,6.488930597447583
SD125,6.943541653993809
VA071,5.2977087087443095
WA019,6.665705147128443
KS003,6.265000784577449
CO059,6.470739231741475
MO043,5.586135834759431
AL009,5.30264300114158
CACO,5.01290209085066
MH385,7.729647509578545
NM025,7.480932394317691
AL017,5.737822362037533
IN037,5.696313637971461
WA065,6.551074786298912
LA089,6.19019786896182
FL003,4.820274758007803
IL153,6.020536118459441
IA145,6.190565956116784
PA037,5.135859645207476
MD021,5.650825957296419
OH039,6.359357843380721
KS039,7.043639900018354
ME029,4.541319230797114
GA007,5.3058719490626105
KY207,5.446455908073646
CO049,5.844244344936598
NC103,4.852170564229236
AL089,5.662555350643522
KY217,5.5507264371737195
TX299,6.655190001018056
TX457,5.213001127572238
NV001,8.182718008905534
GA051,5.395444651890149
WV021,5.188646118868963
MI165,5.636268456509352
NY075,5.225629257795266
IL017,6.5522001831325705
IL061,6.47874632325322
PA049,5.382910246228651
NC039,4.725492878794646
WI125,5.160340536573554
TX087,7.390316400681774
TX131,7.355263446953186
TX493,6.891835334009947
VA620,5.062734437234627
WA029,5.563747594343046
GA317,5.377134293392131
GA139,5.517723895292357
GA307,5.305152152678638
PA127,5.105374727093688
CA091,6.261592597642517
NY089,5.425490690789768
GA121,5.497615912208505
TX207,7.3929427626160145
MO131,5.675651393354769
IN087,6.4229529145368875
MT099,7.43227797244106
NC117,4.7947799702610485
WI029,6.844075150010742
IL131,6.344579421911422
NC137,5.248953530334812
NE135,6.797019594446279
AR091,5.9007333505677035
MN061,6.028258115018086
TX261,7.109792461407865
IN111,6.4908127914853955
CO111,5.967417139005008
WI067,5.589729452336492
WA037,6.2838622288970365
OK135,5.716701328624714
TN177,5.450239721289871
MO055,5.50678378456359
ID081,6.60523377002693
IL141,6.467597424292524
IN159,6.5171303191649725
KY129,5.4367483723411665
NC155,4.897493551825648
MO065,5.273046366127809
MS125,6.094210952769737
KY041,6.450228601907462
AL061,5.031495030394862
CACH,7.958106140183346
IA059,6.788381675021077
KS083,7.311842271921746
KY073,6.481568492370758
KY645,5.349668173454736
AL125,5.021804385059759
TX189,7.564703134448778
PAIS,7.214736335521588
WI007,5.333047104319147
OH011,6.457715079011324
IL023,6.306864406779661
NY119,5.399571010635036
IA151,6.848030117222232
FL097,5.172922768907702
CA630,6.015402143658317
MS059,5.059516067950221
NE718_75H,6.642111167127602
SD069,6.825167023597281
GA159,5.521797398084583
CO097,5.971299205536507
OH097,6.3695408745885675
MOCR,4.919236553520099
IL135,6.442974084558188
LA115,5.272419315262091
MT021,7.556518828656568
TN113,5.203617112015523
NE718T2D,6.642111167127602
TX329,7.817832551295221
KS167,7.3572625459058205
FL033,5.182607584403233
NC123,5.090418934156984
NY079,5.44033209584333
AL029,5.265466257262309
GA167,5.4814538830351065
CA073,NA
MN625,5.935706543529548
MT045,7.345871759065978
MT071,NA
IL145,6.344959772235607
IN107,6.398225924000092
GA287,5.458655953419058
NM057,7.725313530115643
WA047,6.185934242449096
TX171,7.417525573155666
UT011,8.256962488765154
MO165,6.5296372328563805
IL105,6.724872871192132
IA167,6.549387702684517
MT103,7.636582487583602
MO153,5.627628451908636
WV053,5.220569150787243
TX339,5.249199302790073
CA777Arrowhead-BigBe,6.711058948793284
AL051,NA
SC085,5.260017909073825
IN091,6.295470836866652
NC061,5.13388622014779
TX379,6.1927736377824845
TN043,5.6600391867150615
MOJA,7.6517070323898455
TN033,5.573853876218042
IL167,6.276764158208922
WI602,6.74552447691421
NC109,5.787829416228436
AL041,5.0828297195572585
VA157,4.946248052521839
AR061,5.396355177203231
SD043,6.842158771446311
VA089,4.977465117506404
OK081,6.5469027832567015
MO117,6.299762612276987
CAChemehueviValley,7.880420859427878
SD013,7.101580043196408
VA099,5.03040583364334
IN013,5.012385391408171
KS053,6.617490269342112
AR011,5.284793897654872
MI071,5.104355693129169
MO127,6.212316376204501
IA121,6.268509061223708
TX465,8.02131250089346
OH117,6.239856831381327
VA077,5.436130349707023
IA131,6.430171302870827
AR033,5.264805253479877
MD031,5.487074367081924
KY187,6.450228601907462
NE175,6.762818823403742
MS041,5.005495112650127
TN119,5.874158915113598
KY195,5.380930939127455
MS031,4.984611511829746
IL173,6.511644815897184
GA091,5.338078164503338
KS099,6.222655913458633
KY099,5.681998963086302
AZ019,7.602533437051849
MI153,4.704639899569474
NY027,5.569233411009354
SD083,6.939430265078096
TN103,5.624051837831574
GA003,5.104119119440345
OK107,6.113661960545205
WI105,6.564116471532808
TX155,7.730076437060276
IN133,6.2617858022411035
TX149,6.805677331260773
MO091,5.446247861861466
LA001,5.4730984577519015
NJ027,5.21783715123034
SD051,7.103701701077337
CA061,6.0480913189390035
UT037,7.998825700318516
WV600,5.220569150787243
NC009,5.316592025584205
NE073,6.775351054699181
WI097,5.747225351959684
WV057,5.133598856851393
MI033,5.162672926985898
NC077,5.495670842559939
NE179,7.014312323427638
MO189,5.817756648199851
MS017,5.456070977186698
ID037,NA
KS025,7.399896780597466
FL023,4.742948018830914
WI017,5.794032436561453
MD043,5.894218989998878
TX387,6.09431643017177
MO173,6.333073693798129
WA021,7.3263814725304
KY612,6.450228601907462
MI037,6.470448719893711
NM037,7.644900935939789
KY231,5.6675491652506
TX397,6.936741624724959
IN183,6.5359329646003586
OK051,6.500412289396386
CA049,6.834916229867615
TX119,6.7462271890685015
GA103,4.86458710264592
GA263,5.480164915307547
TX255,7.434540779530275
OR025,7.442936911809451
OR031,6.409166297274697
VA163,5.11128150447808
IA069,6.691695941983764
FL053,5.567932665528886
OK071,6.6929471381525225
AR095,6.0058548401807625
CA017,6.077972649712301
NEDO,5.676730346962204
KY607,5.59803917267128
CANY,8.184557198452927
CO077,6.748598543895842
SC041,5.044293465170447
ID033,NA
IN039,6.340236014749629
AL119,5.3909668366994286
MA013,4.921811179784102
SC033,4.948050731379542
IN167,6.34868246941224
LA061,5.371308725951119
TX481,6.515852617970265
MD100,5.111064880289201
TN063,5.558755703412262
FL077,4.941028101055539
FL083,5.200133779971866
